time,eggs,larvae,pupae,host.seeking.adults,resting.adults,ovipositn.adults,total.adults,temperature,rainfall
66,0.010316575840804053,0.023934192935112432,0.0045392007780493526,1.45525152232182e-4,4.349901729786637e-4,0.0011037056238679982,0.0016842209490788439,8.808908241526069,29.940386864113407
67,0.00985250644691553,0.021582637572642636,0.004101692075707558,1.3373938564548008e-4,4.013250689001831e-4,0.0010282868719030836,0.0015633513264487467,8.943838084012953,30.651916824970385
68,0.009430586906378727,0.019507937793954558,0.0037120381241155863,1.2306537132655268e-4,3.7071779803193384e-4,9.593309124537655e-4,0.001453114081812252,9.081135711336572,31.37913140104274
69,0.009046395389577654,0.01767774057328405,0.0033650247179244823,1.1339922792080807e-4,3.4288642405986425e-4,8.962062212875921e-4,0.0013524918732682645,9.22076043924551,32.12084968975569
70,0.008696134415582951,0.016063421178779156,0.003056021313313418,1.0464827246783865e-4,3.1758002157053847e-4,8.383600578741148e-4,0.001260588351912492,9.362670893919471,32.87586723646223
71,0.008376546088367414,0.014639670113173362,0.0027809105468326574,9.672925427077161e-5,2.945745832025496e-4,7.853071160898294e-4,0.0011766109535631506,9.506825024228363,33.64295799032561
72,0.008084838092872608,0.013384126019419946,0.0025360273891585094,8.956696684390474e-5,2.7366927195014744e-4,7.366198055354851e-4,0.0010998560443295372,9.653180114192594,34.42087629517664
73,0.007818621163043613,0.012277049115412181,0.002318106676812279,8.309340374252703e-5,2.546830367041558e-4,6.91919988496324e-4,0.0010296964289430068,9.801692795640463,35.20835891225806
74,0.007575856604061697,0.011301030551134478,0.002124237819974184,7.724701436652623e-5,2.37452028116692e-4,6.508719453274621e-4,9.655709878106803e-4,9.952319061058972,36.00412707158989
75,0.007354811090546201,0.010440733677463834,0.0019518255169354418,7.197188569352527e-5,0.00022182767370791301,6.131764144540872e-4,9.069759738555255e-4,10.105014276634904,36.80688854855839
76,0.007154017170151465,0.009682663650157847,0.001798555494085596,6.721708517296992e-5,2.0767492949006944e-4,5.785655845539554e-4,8.534575992169948e-4,10.259733195480521,37.61533976231999
77,0.006972239166792658,0.009014962216580075,0.0016623645257379694,6.293624075547518e-5,1.9487065458746475e-4,5.467988626843319e-4,8.046057580272718e-4,10.416429971041111,38.428167892634974
78,0.006808444046156209,0.008427224938078244,0.001541414134174994,5.908717077582481e-5,1.833023602905837e-4,5.176592644484985e-4,7.60048795514907e-4,10.575058170680222,39.244053011706
79,0.00666177647260556,0.00791033844228924,0.001434067433681103,5.563148480831516e-5,1.7286730968268815e-4,4.909503732393884e-4,7.194491677303917e-4,10.735570789438952,40.06167022758018
80,0.00653153751453675,0.007456335601952736,0.0013388686424909617,5.253425592526094e-5,1.634717132420395e-4,4.664938354636825e-4,6.82499804630983e-4,10.89792026396401,40.879691835606536
81,0.006417166610842258,0.0070582668022799635,0.001254524874509266,4.9763795046545686e-5,1.550299558120832e-4,4.4412729073346215e-4,6.489210415920911e-4,11.062058486602496,41.69678947445527
82,0.006318226331306678,0.006710085658292521,0.0011798899085747085,4.72914414716371e-5,1.4746397741811795e-4,4.237026249622979e-4,6.18458043852053e-4,11.227936819656406,42.51163628320273
83,0.00623438966208309,0.00640654771301437,0.001113949689486347,4.509133681785449e-5,1.4070281750786819e-4,4.050845041699144e-4,5.908786584956371e-4,11.39550610979586,43.32290905598211
84,0.006165429839262136,0.006143120840200845,0.0010558093500205876,4.3140231574448755e-5,1.3468220197243496e-4,3.8814918128648974e-4,5.659716148333734e-4,11.564716702623855,44.12929039069695
85,0.006111212589788781,0.005915906253917276,0.001004681576604666,4.1417336722861786e-5,1.293441309348201e-4,3.7278353184786264e-4,5.435449995055445e-4,11.73551845738973,44.92947082831506
86,0.006071690356648473,0.005721569138451034,9.598761771715432e-4,3.990417899138148e-5,1.2463652550540763e-4,3.5888425309425005e-4,5.234249575910392e-4,11.907860761847473,45.72215097926073
87,0.0060468984611537595,0.005557278003204815,9.207907570280856e-4,3.8584451849149475e-5,1.2051295085752885e-4,3.4635719753180807e-4,5.054546002384864e-4,12.081692547252601,46.5060436334511
88,0.006036952654519697,0.0054206519990739445,8.869023269741631e-4,3.744387250739302e-5,1.1693234561562048e-4,3.3511682144296817e-4,4.894930395659817e-4,12.256962303495584,47.27987585056553
89,0.0060420491478391765,0.005309715496451584,8.577598920599265e-4,3.647008036435973e-5,1.1385876184491511e-4,3.2508575048609343e-4,4.754145926953683e-4,12.433618094365215,48.042391027129725
90,0.006062466523529012,0.005222859389081921,8.32977910965397e-4,3.565253842050859e-5,1.1126114466689919e-4,3.161944288985299e-4,4.631081119859377e-4,12.611607572937942,48.792350937081665
91,0.00609856913614898,0.0051588086339125665,8.122305430997695e-4,3.498242985417422e-5,1.0911315042220187e-4,3.08380832653547e-4,4.5247641292992305e-4,12.790877997089865,49.528537742487515
92,0.006150812101110962,0.005116595575868309,7.952466474230785e-4,3.445257107022991e-5,1.073929802479836e-4,3.0159024171561336e-4,4.4343579303382687e-4,12.971376245125612,50.249755971156446
93,0.006219748220507465,0.005095538690917504,7.818055278842524e-4,3.4057350014886286e-5,1.0608323266620142e-4,2.957750686152033e-4,4.35915651296291e-4,13.15304883151839,50.95483445792979
94,0.0063060369695090235,0.005095226488299745,7.717334105783039e-4,3.379267829912709e-5,1.0517079785895926e-4,2.9089473823003476e-4,4.298582143881211e-4,13.335841922760324,51.642628246503136
95,0.006410455505368833,0.005115506393716061,7.649006278553475e-4,3.365595336009021e-5,1.0464679935042095e-4,2.86915617384676e-4,4.2521837009518713e-4,13.519701353313621,52.312020448687235
96,0.006533911799130877,0.005156478496820041,7.612194964325595e-4,3.364604036444674e-5,1.045065747564482e-4,2.838109970007373e-4,4.219636121216322e-4,13.704572641660548,52.96192405808961
97,0.006677460176809375,0.00521849412189361,7.606428971040932e-4,3.376327938714901e-5,1.0474969939727874e-4,2.815611297749251e-4,4.200741085593529e-4,13.890401006448997,53.59128371527504
98,0.006842319604229338,0.005302159276368895,7.631635766305842e-4,3.4009515104244556e-5,0.00010538006895399311,2.8015332751289994e-4,4.195429115711376e-4,14.077131382723678,54.19907742152782
99,0.007029895062550299,0.005408343136154534,7.68814199261254e-4,3.438814941963559e-5,1.0640605160877037e-4,2.795821264661059e-4,4.2037632749451184e-4,14.264708438244156,54.784318198449
100,0.0072418024507311775,0.005538191838461041,7.776681861419066e-4,3.490422357677655e-5,1.0784071298897516e-4,2.798495321269219e-4,4.225944686926736e-4,14.45307658988088,55.34605569068344
101,0.007479897578511295,0.005693147978492396,7.898413992736765e-4,3.556453503361216e-5,1.0970212277648085e-4,2.809653554381609e-4,4.2623201324825386e-4,14.642180020084766,55.88337770916678
102,0.0077463098766282126,0.005874976258768851,8.054947351017048e-4,3.637779090912441e-5,1.1201375825902619e-4,2.829476523070564e-4,4.3133920147520695e-4,14.831962691195827,56.39541166253366
103,0.00806368458042269,0.006097131027424032,8.294395604714197e-4,3.637993608394226e-5,1.1418111945431159e-4,2.8574703067910155e-4,4.363080862173554e-4,15.022368245912276,56.88132428929339
104,0.008496349379679927,0.006408132300494786,8.695681634451329e-4,3.869274421848275e-5,1.169533313031416e-4,2.8907813831017246e-4,4.447242138317968e-4,15.213340053603815,57.34032450243831
105,0.00902906424971993,0.0068198789258558535,9.249066391957333e-4,4.225742378777108e-5,1.232678336433907e-4,2.938918542311707e-4,4.5941711166233253e-4,15.404820837541138,57.77165860820014
106,0.009659868167196344,0.007339544787719333,9.961586524034275e-4,4.6627184494190195e-5,1.3295601939170538e-4,3.01496049106202e-4,4.810792529920976e-4,15.596755469973687,58.17464732681174
107,0.010405606020999483,0.007977790800543337,0.001084649741440678,5.204761429178676e-5,1.4579770420000606e-4,3.128618969395114e-4,5.107072154313042e-4,15.78908745197873,58.54863975949729
108,0.011294536929103528,0.008750520039382625,0.0011923474436775397,5.8692612583382444e-5,1.6205879239474774e-4,3.287776487368813e-4,5.495290537150115e-4,15.981758960744855,58.89301733921502
109,0.01236323033543171,0.009680237026973505,0.001321945533091139,6.677712226968693e-5,1.822188296011815e-4,3.500536792098586e-4,5.990496310807271e-4,16.174714284831452,59.20723544439534
110,0.01365717284714733,0.010797829845792806,0.0014770792654043264,7.659797801912749e-5,2.0694482675365897e-4,3.7760688474457735e-4,6.611496895173638e-4,16.367895546633918,59.490774222449545
111,0.015232718079937303,0.012144775427830653,0.001662609380140202,8.854496708543778e-5,2.371403014913631e-4,4.125285053418321e-4,7.382137739186329e-4,16.561241439894843,59.7431329081428
112,0.017158249672427395,0.013774868734656241,0.0018848696257517587,1.0311373962168775e-4,2.7397465853287457e-4,4.561602721607375e-4,8.332486703152998e-4,16.754697604943885,59.96393310530402
113,0.01951811831507798,0.015757900027859057,0.0021521581077768165,1.2094836987704755e-4,3.1897248549263003e-4,5.101859571921134e-4,9.501068125617909e-4,16.948207684799172,60.15282854239649
114,0.022416788609459018,0.018183450983297926,0.002475231811788788,1.4288458979905941e-4,3.7411079370770046e-4,5.767263134050214e-4,0.0010937216969117813,17.141714200430442,60.30950700214953
115,0.025985069401963413,0.021166537096540837,0.0028680429218159408,1.700149926940028e-4,4.41963576303507e-4,6.58482661944727e-4,0.0012704612309422368,17.335159312136284,60.43370795442797
116,0.03038821951007325,0.024854908358997715,0.003348674288042644,2.0377401916728654e-4,5.258915869574062e-4,7.589187443654804e-4,0.0014885843504901732,17.528485503329648,60.52522588172815
117,0.03583800076820676,0.02943997030164961,0.003940726326397558,2.460648566710788e-4,6.303281735543564e-4,8.825278492814917e-4,0.0017589208795069271,17.721635614389925,60.58392074647236
118,0.04260678196133505,0.0351695089419455,0.004674933916764992,2.993923785740845e-4,7.611152131612931e-4,0.0010351520421944377,0.0020956596339298155,17.914552484239266,60.609696430459735
119,0.05104743895745239,0.04236540060685798,0.005591377422039144,3.670890705110406e-4,9.25957742228264e-4,0.0012243929304560457,0.0025174397431953505,18.107178932676334,60.60250771545907
120,0.06162207366687032,0.05144980401441025,0.006742796560165751,4.535951985651547e-4,0.0011351170703786167,0.001460249209945367,0.0030489614788891386,18.299457865437716,60.56236853638529
121,0.07493865508957426,0.06297823257548835,0.00819873037956259,5.648707523085012e-4,0.001402268635485677,0.0017558783012005888,0.003723017688994767,18.49133230951611,60.48934367427955
122,0.0918016586290796,0.07768588298994299,0.01005132921893592,7.089470899954044e-4,0.0017457365009631671,0.0021286558377704512,0.004583339428729023,18.68274540931293,60.38355062875689
123,0.11328329336586038,0.0965532769605403,0.012423645657889363,8.967140434079068e-4,0.0021902473612859796,0.002601684808095433,0.0056886462127893195,18.87364044664514,60.24516238232718
124,0.1408186053255548,0.12089383514317929,0.015480761447343217,0.001142997120645059,0.0027692871322131515,0.003205806858469447,0.007118091111327657,19.06396085443407,60.074403367677405
125,0.17633747777251518,0.1524752620471294,0.01944525102434499,0.0014681067250858623,0.0035284139910929497,0.003982347627636417,0.008978868343815227,19.253650234720226,59.87155017901841
126,0.22245327213931282,0.1936932111417661,0.02461951172515131,0.0019000139641833387,0.004530096472148676,0.004987103393131268,0.011417213829463282,19.442652381201242,59.63693307597623
127,0.2827199140291821,0.2478055954313436,0.03141606665181383,0.002477458823691875,0.005860286169319471,0.006295700343453642,0.014633445336464988,19.630911287307526,59.37093269203888
128,0.36199641433468144,0.31926289865693125,0.040400599471197576,0.003254348452824482,0.007637930038564584,0.00801117616064278,0.018903454652031845,19.818371167136775,59.07398080940675
129,0.4669658600053223,0.41417243131374926,0.05235306323867249,0.004306102744909526,0.010028572623798292,0.010274775255844902,0.02460945062455272,20.004976473574516,58.74655992818498
130,0.6068655337873138,0.540939461686026,0.0683529910684904,0.0057386586560629615,0.013263599913425891,0.013281045250219156,0.03228330381970801,20.1906719108581,58.389201601065
131,0.7945305267758772,0.7111619456605898,0.0899001739772425,0.007701436856516426,0.01766786612628455,0.017299264738355517,0.04266856772115649,20.37540245318428,58.00248609299433
132,1.0478867386710857,0.9408691194552588,0.1190847209274988,0.010405890960564775,0.023699325501434363,0.022703924858840034,0.056809141320839175,20.55911336099939,57.5870413985358
133,1.3920895600585164,1.2522156362844323,0.15882513155546477,0.01415201722603506,0.03200563018947305,0.0300180509578696,0.0761756983733777,20.741750196757266,57.14354214420473
134,1.8626009230374172,1.6757690020056433,0.21320009618047256,0.01936619218607825,0.04350524264423888,0.039974810887667314,0.10284624571798444,20.92325884183856,56.672708601644445
135,2.5095878821366786,2.253497452792354,0.2879017119482525,0.026654228521827708,0.059502077041033045,0.05360462615999647,0.13976093172285722,21.10358551080094,56.175305265431234
136,3.4042410934521588,3.042539367661212,0.3908458331926391,0.03687539463227866,0.08184730068687684,0.07235828017071197,0.19108097548986747,21.282676769062164,55.65213986699655
137,4.647774060860518,4.119629814388337,0.5329642013808336,0.05124292920555282,0.1131633563239021,0.09827889482626526,0.2626851803557202,21.460479547894238,55.104061946103684
138,6.384176229295363,5.585721928902118,0.7291841677565056,0.07145656752073314,0.15714825579860012,0.1342393998583034,0.36284422317763665,21.63694116059537,54.53196152246437
139,8.818030692170547,7.569711408733206,0.9995432224007735,0.09986855843386108,0.2189747298724523,0.18426323303717038,0.5031065213434838,21.81200931774174,53.93676760695871
140,12.238959372412847,10.229414845684321,1.370288634780661,0.13967672218209665,0.30578928198483213,0.2539445294845607,0.6994105336514895,21.98563214287128,53.319446720253836
141,17.05426189074462,13.747367454874421,1.8746724709139448,0.1951232478581917,0.42729213309046227,0.35097469781448787,0.9733900787631419,22.157758187791387,52.68100131039682
142,23.830804703674016,18.319576639472317,2.553025607391699,0.27165897938914363,0.5963390306195833,0.48576041025894745,1.3537584202676745,22.328336447842958,52.022468130478956
143,33.345948818281826,24.138134094987926,3.451706172581441,0.37601864237810795,0.8294571457657197,0.672082604187331,1.8775583923311587,22.497316377001425,51.34491655349848
144,46.644991773392846,31.373228827170237,4.620816948657256,0.5161598315246068,1.1471329122848855,0.9277008484816693,2.5909935922911616,22.66464790289092,50.649446832945614
145,65.0995411720704,40.16294470357474,6.111177022800026,0.7010629564797188,1.5737555058455195,1.274775415046108,3.549593877371346,22.830281441527177,49.93718832646209
146,90.45869290260148,50.61569514956775,7.9714882844279185,0.9404476441691052,2.1371903172315947,1.7399822805109841,4.817620241911683,22.99416791213548,49.209297647984386
147,124.88411795432815,62.820259522917006,10.246528727097743,1.2444953708436486,2.86809480774696,2.3542593430716066,6.4668495216622155,23.156258751627092,48.466956796541126
148,170.9626412328751,76.85166816014744,12.97633307181836,1.6236246360736404,3.7991471301925355,3.152214910374238,8.574986676640414,23.31650592897745,47.7113712391274
149,231.69450186585368,92.7682736988304,16.195597568285514,2.0882805082168496,4.964284004804006,4.171291326909724,11.22385583993058,23.474861959512282,46.94376794565687
150,310.45968131393414,110.60469562086139,19.932764250626384,2.648678426822305,6.397911610197602,5.450772216990647,14.497362254010554,23.631279918895416,46.16539340851523
151,410.9654842750471,130.36722227134817,24.208832592112305,3.314484571384154,8.134013682019596,7.030671333710936,18.479169587114686,23.785713457102474,45.37751160838252
152,537.178171470069,152.03362101781812,29.03630072608891,4.094464370573221,10.205128976461147,8.950512982375047,23.250106329409412,23.938116812247017,44.581401947895756
153,693.2407383559689,175.55491749111175,34.418494788000224,4.996142558159647,12.64124990146388,11.248022611488695,28.88541507111222,24.088444823805958,43.77835722392865
154,883.3776722923612,200.85732615881557,40.34930684488961,6.025497830527094,15.468718155803817,13.957766274033675,35.45198226036459,24.236652946329514,42.969681479710744
155,1111.7897152135654,227.84414102501648,46.81325607436022,7.186699315691554,18.70918408818313,17.109804169687415,43.0056875735621,24.382697262591364,42.15668789470146
156,1382.5422463564585,256.3975558577158,53.78581434017972,8.481890218689868,22.378677568125028,20.728429816569616,51.58899760338451,24.526534496733348,41.340696627949
157,1699.4513139626606,286.3810412257312,61.2339374288896,9.911020558773075,26.486807498813484,24.831040670991197,61.22886872857775,24.668122026250558,40.52303281445438
158,2065.9708510695327,317.64114956307026,69.11681020194806,11.471744101369843,31.036141599445546,29.427208391262525,71.93509409207792,24.807417895937306,39.705024195255646
159,2485.085691125964,350.0100858669395,77.38670650872315,13.159371420251926,36.02176529261505,34.51796557286395,83.69910228573093,24.944380829338115,38.88799912583909
160,2959.2138313806113,383.30872753389116,85.98999526050613,14.966889226801273,41.43105018705058,40.095356383748,96.49329579759984,25.07897024144563,38.073284337941914
161,3490.120354809051,417.3484098916631,94.8682130847475,16.885043656401226,47.24363241168295,46.14225319297159,110.27092926105576,25.21114625058226,37.262202809843984
162,4078.8452652596416,451.93474941734405,103.95921417756186,18.902483724394816,53.43160428184243,52.63244294015787,124.96653094639512,25.34086969013015,36.456071635147964
163,4725.647231716823,486.8705667780223,113.19835831871947,21.00596257510246,59.959911711482555,59.53097432117757,140.49684860776256,25.46810211984166,35.65619994017834
164,5429.964997685721,521.9563198868974,122.5197011123209,23.180596413502194,66.78696843127616,66.79477792347633,156.7623427682547,25.59280580697896,34.86388766639266
165,6190.398812156983,556.9951329101752,131.85699834052636,25.41014971873848,73.86544852576309,74.37353166817068,173.64912991267227,25.714943856708487,34.080419369804986
166,7004.706905131586,591.7944995650101,141.14490634414247,27.677362176174654,81.14318382852707,82.21066907172079,191.0312150764225,25.83448013554971,33.30706525596361
167,7869.814791005816,626.167928036965,150.31995268554206,29.964298571161983,88.56420579095823,90.24454494932125,208.77304931144147,25.951378992441278,32.54508933052966
