time,eggs,larvae,pupae,host.seeking.adults,resting.adults,ovipositn.adults,total.adults,temperature,rainfall
96,31991.041054864934,1421.3886397941217,341.17480447696505,111.05676379270379,348.2691551484275,331.84060607725127,791.1665250183826,29.04594665673767,170.69227660557226
97,32555.684949026385,1434.1853519564145,345.24391205084225,112.67533077893624,353.7390214060692,337.85483414917934,804.2691863341847,29.01872839130374,172.66107054475106
98,33127.24741379836,1446.8329464425694,349.2862319972363,114.27211112027739,359.1629847659326,343.87484320672235,817.3099390929324,28.991019661430528,174.63667599294604
99,33705.3398202942,1459.3143647338316,353.29655473831474,115.84404337902578,364.531403375928,349.89210283369255,830.2675495886463,28.962828680576422,176.61850747821882
100,34289.55419498327,1471.612524729712,357.26961687462506,117.38803924575896,369.8344715416865,355.89780544894563,843.1203162363911,28.93416379994096,178.60597779202544
101,34879.46339135305,1483.710342610311,361.20011131102194,118.90099214812605,375.06224712836104,361.8828820471123,855.8461213235994,28.90503351121697,180.5984980528592
102,35474.62125731739,1495.590775917599,365.0826978478807,120.3797852695829,380.2046808798389,367.8380205325471,868.4224866819688,28.875446446588285,182.59547782837762
103,36074.56291356497,1507.2368403917064,368.9120124589951,121.82130190981341,385.2516438970366,373.75368664483165,880.8266324516817,28.845411374625655,184.59632534329285
104,36678.80516614026,1518.6316672203263,372.6826780503342,123.2224369282677,390.1929559356326,379.62014572337694,893.0355385872772,28.81493719578475,186.6004476946964
105,37286.84693763012,1529.758502476569,376.389314264281,124.58010614220602,395.01841789603736,385.4274847527948,905.0260087910381,28.784032939751796,188.60725102785727
106,37898.16963958337,1540.600801204182,380.0265506201432,125.89125561227517,399.7178455429194,391.16563639658256,916.7747375517772,28.752707763718718,190.6161406921583
107,38512.23759367648,1551.1421709481651,383.58903577910644,127.15287330046951,404.28110052426956,396.8244057081242,928.2583795328633,28.720970950076207,192.62652140881073
108,39128.49859699497,1561.366495353858,387.07144880787735,128.3620000336406,408.6981236989007,402.39349732380066,939.453621056342,28.688831903358732,194.63779745374632
109,39746.384539919345,1571.2579056237516,390.46851047311213,129.5157397180919,412.9589700140383,407.86254339960504,950.3372531317352,28.656300147122693,196.64937284112966
110,40365.312012294315,1580.8008516632015,393.7749953238533,130.61126973308893,417.0538434576382,413.22113287946405,960.8862460701912,28.62338532114336,198.66065149965834
111,40984.682930063944,1589.9801042434556,396.9857427195923,131.64585180653867,420.9731314518413,418.4588421850012,971.0778254433812,28.590097178720498,200.67103744551423
112,41603.88524063416,1598.7808179192562,400.0956683490031,132.61684270215827,424.7074394900222,423.5652667625134,980.8895489546939,28.55644558386666,202.67993495762676
113,42222.29369835523,1607.1885304681598,403.0997752189644,133.52170432832008,428.2476261809882,428.53005318143715,990.2993836907453,28.522440508317686,204.68674875542456
114,42839.27066535025,1615.1892329810332,405.99316583894773,134.35801368610726,431.5848379633301,433.3429318973187,999.285783546756,28.488092028518622,206.69088417647436
115,43454.16693014845,1622.7693520626708,408.7710529248657,135.12347272295187,434.71054305248435,437.9937506885053,1007.8277664639415,28.453410322651507,208.69174735255183
116,44066.322571358905,1629.9158441775014,411.428771763186,135.81591793912094,437.6165648324836,442.47250851246463,1015.9049912840692,28.4184056676404,210.68874538496493
117,44675.06787646292,1636.616136001042,413.9617896755377,136.4333293060437,440.29511463953986,446.7693895412271,1023.4978334868106,28.38308843612367,212.68128652002451
118,45279.72429745446,1642.8582819521594,416.3657196566021,136.97383894846308,442.7388236137276,450.87479728524096,1030.5874598474315,28.347469093367636,214.668780324635
119,45879.60542942062,1648.6307999725743,418.63632732678457,137.43573908186013,444.94077318726386,454.7793886945338,1037.1559009636578,28.311558194152894,216.65063786145765
120,46474.01801869892,1653.9229935165156,420.76954818631685,137.81749005205282,446.89452442061,458.47410806515256,1043.1861225378154,28.27536637965659,218.62627186350437
121,47062.26301977707,1658.7245029421608,422.7614862415448,138.11772657078222,448.59414572121636,461.9502207112041,1048.6620930032027,28.238904374674348,220.59509693207838
122,47643.63671501763,1663.026041028346,424.6084427956343,138.33526557945993,450.03424031081784,465.1993470051128,1053.5688528953906,28.20218298705504,222.55652973728502
123,48217.4317565746,1666.8186436580265,426.3069112713297,138.46911082126357,451.2099691965574,468.21349267110816,1057.8925726889292,28.16521309665268,224.50998902118044
124,48782.93822491835,1670.0942053176645,427.85359018711534,138.51845757934035,452.1170726413666,470.985079106747,1061.6206093274538,28.12800565358657,226.45489582234222
125,49339.444816794065,1672.8450895995484,429.24538436087795,138.48269662990955,452.7518910538076,473.5069755598299,1064.741563243547,28.09057168235904,228.3906738024907
126,49886.24004063378,1675.0651805590264,430.47944033016967,138.36141964173896,453.1113842056708,475.7725290950481,1067.245332942458,28.052922277357084,230.31674938877768
127,50422.61329724209,1676.7479971615153,431.5531302734473,138.15442159035962,453.1931483858912,477.77559200089536,1069.123161977146,28.015068596521814,232.23255187769064
128,50947.85623590893,1677.8886982413476,432.4640661015927,137.86170177818406,452.9954291091026,479.51054826962223,1070.367679156909,27.97702185710932,234.13751358390437
129,51461.26394987952,1678.4828971536908,433.21010647017965,137.4834648378674,452.51713110763023,480.9723380807373,1070.972934026235,27.93879333293944,236.03107002074466
130,51962.13615511627,1678.5270667261946,433.78937003643455,137.0201217071624,451.75782645901,482.1564804694179,1070.9344286355902,27.900394351709565,237.9126600814343
131,52449.778379029485,1678.0185125878836,434.2002383233818,136.47228927131647,450.7177608741726,483.0590941787561,1070.2491443242452,27.86183629182233,239.78172620927216
132,52923.50317732522,1676.9553708529427,434.44136140551615,135.840788829714,449.3978572392846,483.676916691174,1068.9155627601726,27.8231305789177,241.63771456078757
133,53382.63136925666,1675.3366186895564,434.511663966498,135.1266436645626,447.799715832181,484.0073211734853,1066.9336806702288,27.784288682376882,243.48007516752114
134,53826.49327276768,1673.1620856109282,434.41035065557065,134.33107608780318,445.9256115151854,484.0483310137877,1064.3050186167761,27.745322111899895,245.3082620984169
135,54254.42992672711,1670.4324593888953,434.1369106128683,133.4555037484535,443.7784883856139,483.79863183361874,1061.032623967686,27.70624241411315,247.1217336220143
136,54665.79429798068,1667.1492904053864,433.69112133562425,132.50153499850018,441.36195190399593,483.25758102480944,1057.1210679273056,27.667061169165663,248.9199523674033
137,55059.95247749839,1663.3149947922645,433.07305189334687,131.47096340406026,438.680258256558,482.42521482050006,1052.5764364811184,27.627789987305277,250.70238548355337
138,55436.284868456816,1658.9328558466618,432.28306550519403,130.36576154888556,435.73830088537954,481.3022527985521,1047.4063152328172,27.588440505433937,252.4685047970852
139,55794.18736333357,1654.0070237143557,431.32182146648273,129.1880741556626,432.5415943399743,479.8900996997335,1041.6197681953704,27.549024383652068,254.21778696876936
140,56133.07250387582,1648.5425133921399,430.19027638462165,127.9402105049474,429.0962556121997,478.1908445138728,1035.22731063102,27.509553301807046,255.94971364824232
141,56452.37054376529,1642.5452011907278,428.8896846736451,126.62463674275067,425.4089845202209,476.2072571603435,1028.240878423315,27.470038954978918,257.66377127101805
142,56751.53070225136,1636.021816848957,427.4215983364784,125.24396608128394,421.48703874765937,473.9427823264281,1020.6737871553714,27.430493052154816,259.35945188632104
143,57030.02254520128,1628.9799354384713,425.78786607316215,123.80094777173893,417.33820452546377,471.40153037250013,1012.5406826697028,27.390927313956126,261.0362537178298
144,57287.33656807988,1621.427991539897,423.9906319647219,122.29846113655272,412.9707708083139,468.58826306522667,1003.8574950100933,27.35135346541847,262.6936801973825
145,57522.9849376847,1613.3752424475892,422.03233247175825,120.73950480255806,408.3935039740433,465.5083796274604,994.6413884040618,27.31178323151653,264.33123976887146
146,57736.50290880945,1604.831715619363,419.91569331889866,119.12718161365711,403.6156165055494,462.16790286850573,984.9107009877123,27.272228336347325,265.9484467754555
147,57927.45019610702,1595.808293020934,417.64372484989656,117.46468921725872,398.64672748618585,458.5734605057011,974.6848772091457,27.23270050104111,267.5448220341241
148,58095.41177629172,1586.3166292305698,415.2197180611001,115.75531119089247,393.49682699171234,454.73226044512853,963.9843986277333,27.193211439355764,269.1198927311125
149,58239.99857181132,1576.3691351541684,412.6472395532664,114.00240402049546,388.1762438756172,450.6520650035314,952.8307128996441,27.153772853033843,270.67319222578226
150,58360.84827924424,1565.978981689372,409.93012482299935,112.20938360685172,382.69560991243543,446.3411655889154,941.2461591082025,27.114396428307373,272.20426016870624
151,58457.62639352848,1555.1600633150524,407.0724706292661,110.37971391811082,377.0658190634496,441.80835564586107,929.2538886274215,27.075093833012033,273.71264279897514
152,58530.02719217106,1543.926970886778,404.07862749151684,108.51689604108184,371.297987007054,437.06289970095185,916.8777827490877,27.03587671338937,275.1978931574449
153,58577.774525702815,1532.2949854097403,400.95319142921227,106.62445577441653,365.40341303224204,432.1144996796175,904.1423684862762,26.996756690460643,276.65957117202925
154,58600.62250806044,1520.2800422150458,397.7009945131381,104.70593088809882,359.39354146031616,426.97326067211134,891.0727330205264,26.9577453563752,278.0972437291275
155,58598.356273312405,1507.898689064332,394.3270949063244,102.76485945053157,353.2799210256902,421.64965620126213,877.694436677484,26.918854270978045,279.5104848009214
156,58570.792809885446,1495.168076038742,390.83676610276297,100.80476870030068,347.074164170545,416.1544917181062,864.0334245889519,26.880094958494738,280.89887560093484
157,58517.781749402086,1482.105927396567,387.23548519658135,98.82916360887518,340.7879079217472,410.49886620143275,850.1159377320552,26.841478904155338,282.26200472093115
158,58439.2060498059,1468.7304832337118,383.52892119850276,96.84151545515216,334.43277562922054,404.69413298242193,835.9684240667946,26.803017550754703,283.5994682434721
159,58334.98264859092,1455.06047902828,379.72292289818824,94.84525107919805,328.02033864782857,398.751860449811,821.6174501768376,26.76472229522642,284.9108698513046
160,58205.06316794779,1441.1151344140824,375.8235049046338,92.84374282168123,321.5620786093059,392.68379233327204,807.0896137642592,26.726604485275857,286.19582094508587
161,58049.43464539271,1426.914076341212,371.8368334815884,90.84029876416142,315.06935130038147,386.501807360338,792.4114574248808,26.688675416021397,287.4539407639095
162,57868.1202180086,1412.477287302366,367.7692134983136,88.83815320678211,308.55335210545877,380.2178787474765,777.6093840597174,26.65094632666569,288.68485650017465
163,57661.17976016846,1397.8251384623695,363.6270734555891,86.84045779577205,302.02508257106524,373.844034057083,762.7095744239202,26.613428397161442,289.88820340825987
164,57428.710535961945,1382.9783233290289,359.41694844837303,84.85027353969288,295.4953184042248,367.3923155383525,747.7379074822702,26.576132744879033,291.0636249108393
165,57170.8478893246,1367.9576964621824,355.14546621493514,82.87056329160241,288.9745794774246,360.8747409579278,732.7198837269548,26.53907042132232,292.21077270461683
166,56887.76593061068,1352.784348322529,350.8193332072059,80.9041845665773,282.4731017665741,354.3032651382704,717.6805514714217,26.50225240885902,293.3293068645762
167,56579.67818909455,1337.479677895051,346.4453145160222,78.95388350103384,276.00081120864644,347.6897425077165,702.6444372173968,26.465689617458338,294.4188959450221
168,56246.83827155639,1322.0650070649092,342.0302191874221,77.02228924530381,269.5672996709777,341.0458909244354,687.6354798407169,26.42939288146681,295.479217077409
169,55889.540531553714,1306.5617971739255,337.5808841505799,75.11190905189628,263.18180309765876,334.38325684670696,672.6769689962621,26.39337295639234,296.5099560657509
170,55508.12074266085,1290.9916142177347,333.1041570920716,73.22512416935955,256.8531819367689,327.7131819887599,657.7914880948883,26.357640515707317,297.51080748027016
171,55102.95675852815,1275.3758691249218,328.60688014873034,71.36418651177475,250.5899040045275,321.0467715677798,643.000862084082,26.322206146901408,298.481474815344
172,54674.46915960413,1259.7358938254854,324.0958730968062,69.5312157408276,244.40002898464215,314.3948634493368,628.3261081748066,26.287080346474795,299.42167080115905
173,54223.12182647806,1244.0929961674324,319.57791679212653,67.72819739918661,238.2911968616675,307.7680022920934,613.7873965529475,26.25227352474394,300.3311166615749
174,53749.422559700986,1228.4681795015515,315.0597379525933,65.95698202598479,232.2706186192896,301.1764149859388,599.4040156312132,26.217796000737508,301.20954238844934
175,53253.92374198852,1212.882251655187,310.5479930808816,64.21928441521864,226.3450679458103,294.6299855234181,585.1943378844471,26.183657991808104,302.056687590979
176,52737.222890489975,1197.3557165750544,306.04925121279865,62.516683517256425,220.52087540482273,288.13823282773365,571.1757917498128,26.149869611900613,302.8723014397474
177,52199.96307037745,1181.9087226101979,301.5699792269522,60.850623136703994,214.8039255500456,281.71029221475396,557.3648409015036,26.116440871629493,303.65614241958247
178,51642.83322903269,1166.5610186152624,297.11652736971087,59.22241339072238,209.19965649991374,275.3548995944145,543.7769694850506,26.083381676258796,304.40797830252995
179,51066.568479041016,1151.3319006093607,292.69511509703034,57.63323282248018,203.71306168021363,269.08037781527236,530.4266723179662,26.05070182219697,305.127586277129
180,50471.950297146555,1136.2401565053867,288.3118174387628,56.08413100176667,198.3486936322872,262.89462522042265,517.3274498544765,26.018410993428915,305.81475308276276
181,49859.80658773568,1121.304021711469,283.9725520170644,54.576031609678616,193.1106698038106,256.80510665815564,504.49180807164487,25.986518758468264,306.4692750924187
182,49231.01157632218,1106.541137029249,279.68306681795724,53.10973601574919,188.00268026908566,250.81884703989437,491.93126332472923,25.955034567619805,307.09095836280903
183,48586.485515360175,1091.9685017749055,275.4489288563079,51.68592734168586,183.02799728142514,244.94242739113173,479.65635201424277,25.923967750283737,307.6796186803913
184,47927.194185501896,1077.6024328709348,271.27551376022126,50.30517495555432,178.1894865490954,239.18198329801686,467.6766448026666,25.89332751222173,308.23508161315476
185,47254.14816271342,1063.458533906434,267.1679962192053,48.967939284987246,173.48962009431295,233.5432057651905,456.0007651444907,25.863122932813894,308.7571825638079
186,46568.4019052101,1049.5516684490292,263.1313419794014,47.67457666591972,168.93048952033638,228.03134400338408,444.6364101896402,25.83336297128244,309.24576613996396
187,45871.05243834754,1035.895933806299,259.17029988918074,46.42534584379519,164.51382260657525,222.65120984376125,433.5903782941317,25.804056447066614,309.70068749941856
